Year,Month,Day,Period,1
2016,6,27,1,46.8708296
2016,6,27,2,47.60745025
2016,6,27,3,48.3525821
2016,6,27,4,48.98213735
2016,6,27,5,49.11390425
2016,6,27,6,49.0625696
2016,6,27,7,48.8974443
2016,6,27,8,48.7619695
2016,6,27,9,47.76641035
2016,6,27,10,40.41427715
2016,6,27,11,29.52728045
2016,6,27,12,25.79985435
2016,6,27,13,27.13824015
2016,6,27,14,29.26588145
2016,6,27,15,31.70696455
2016,6,27,16,33.55799035
2016,6,27,17,34.91496925
2016,6,27,18,40.06847875
2016,6,27,19,45.51181825
2016,6,27,20,48.34705145
2016,6,27,21,49.5519668
2016,6,27,22,49.86421235
2016,6,27,23,49.95243085
2016,6,27,24,49.8744711
2016,6,28,1,49.09881975
2016,6,28,2,47.8641507
2016,6,28,3,46.41057485
2016,6,28,4,44.97067835
2016,6,28,5,43.56653275
2016,6,28,6,42.525965
2016,6,28,7,41.9738542
2016,6,28,8,42.0030734
2016,6,28,9,41.86378025
2016,6,28,10,36.91577105
2016,6,28,11,28.3375912
2016,6,28,12,26.48525235
2016,6,28,13,28.03826975
2016,6,28,14,29.47322605
2016,6,28,15,30.7125256
2016,6,28,16,31.824083
2016,6,28,17,33.10659325
2016,6,28,18,37.07001745
2016,6,28,19,40.9928218
2016,6,28,20,43.2177802
2016,6,28,21,44.3662127
2016,6,28,22,44.74655695
2016,6,28,23,44.68942115
2016,6,28,24,43.91014595
2016,6,29,1,42.7875896
2016,6,29,2,41.63123
2016,6,29,3,39.5625472
2016,6,29,4,39.39399805
2016,6,29,5,39.3634266
2016,6,29,6,39.62162895
2016,6,29,7,39.95813755
2016,6,29,8,40.1026093
2016,6,29,9,39.6985413
2016,6,29,10,35.0167544
2016,6,29,11,29.53570845
2016,6,29,12,30.52985295
2016,6,29,13,32.7707312
2016,6,29,14,34.9292032
2016,6,29,15,36.1328879
2016,6,29,16,36.29598405
2016,6,29,17,36.11694085
2016,6,29,18,39.2988358
2016,6,29,19,44.77367015
2016,6,29,20,48.6411079
2016,6,29,21,50.6291952
2016,6,29,22,51.7808203
2016,6,29,23,52.33578125
2016,6,29,24,52.56284085
2016,6,30,1,52.4119727
2016,6,30,2,51.63422575
2016,6,30,3,50.62045675
2016,6,30,4,49.1889643
2016,6,30,5,47.3104892
2016,6,30,6,45.16996225
2016,6,30,7,42.68825295
2016,6,30,8,40.1037647
2016,6,30,9,36.561587
2016,6,30,10,28.3505177
2016,6,30,11,21.26805065
2016,6,30,12,18.7016147
2016,6,30,13,17.281378
2016,6,30,14,15.6973579
2016,6,30,15,14.4573358
2016,6,30,16,13.629236
2016,6,30,17,13.77012065
2016,6,30,18,17.5792432
2016,6,30,19,21.7375776
2016,6,30,20,24.06234395
2016,6,30,21,25.472842
2016,6,30,22,26.8843842
2016,6,30,23,28.8213017
2016,6,30,24,30.513425
2016,7,1,1,32.4594314
2016,7,1,2,34.88875145
2016,7,1,3,37.37879675
2016,7,1,4,39.64032775
2016,7,1,5,41.6797329
2016,7,1,6,43.64716665
2016,7,1,7,45.21125735
2016,7,1,8,46.5477988
2016,7,1,9,46.787432
2016,7,1,10,40.83937075
2016,7,1,11,33.75608835
2016,7,1,12,35.6337937
2016,7,1,13,40.81058205
2016,7,1,14,45.0600075
2016,7,1,15,48.4496087
2016,7,1,16,50.960426
2016,7,1,17,52.2317325
2016,7,1,18,55.48245105
2016,7,1,19,60.0734797
2016,7,1,20,61.79341315
2016,7,1,21,61.50744145
2016,7,1,22,60.2368727
2016,7,1,23,58.4775973
2016,7,1,24,55.6032014
2016,7,2,1,52.2691661
2016,7,2,2,48.67995215
2016,7,2,3,45.1702895
2016,7,2,4,41.86064685
2016,7,2,5,38.4582824
2016,7,2,6,35.0787407
2016,7,2,7,31.9499112
2016,7,2,8,28.99084945
2016,7,2,9,25.3156014
2016,7,2,10,16.65334785
2016,7,2,11,11.84871015
2016,7,2,12,10.4936652
